Year,Continent,TotalCases 
2021,Asia,157147
2021,Asia,158120
2021,Asia,159089
2021,Asia,160085
2021,Asia,161015
2021,Asia,161973
2021,Asia,162892
2021,Asia,163846
2021,Asia,164743
2021,Asia,165540
2021,Asia,166236
2021,Asia,167076
2021,Asia,167734
2021,Asia,168415
2021,Asia,169017
2021,Asia,169500
2021,Asia,169971
2021,Asia,170353
2021,Asia,170770
2021,Asia,171238
2021,Asia,171758
2021,Asia,172090
2021,Asia,172327
2021,Asia,172668
2021,Asia,172937
2021,Asia,173186
2021,Asia,173428
2021,Asia,173676
2021,Asia,173920
2021,Asia,174148
2021,Asia,174347
2021,Asia,174576
2021,Asia,174813
2021,Asia,175009
2021,Asia,175224
2021,Asia,175437
2021,Asia,175589
2021,Asia,175734
2021,Asia,175876
2021,Asia,176018
2021,Asia,176193
2021,Asia,176347
2021,Asia,176473
2021,Asia,176582
2021,Asia,176682
2021,Asia,176779
2021,Asia,176883
2021,Asia,176983
2021,Asia,177083
2021,Asia,177158
2021,Asia,177226
2021,Asia,177308
2021,Asia,177389
2021,Asia,177484
2021,Asia,177567
2021,Asia,177653
2021,Asia,177722
2021,Asia,177780
2021,Asia,177869
2021,Asia,177941
2021,Asia,178036
2021,Asia,178123
2021,Asia,178202
2021,Asia,178258
2021,Asia,178317
2021,Asia,178375
2021,Asia,178444
2021,Asia,178532
2021,Asia,178608
2021,Asia,178680
2021,Asia,178740
2021,Asia,178783
2021,Asia,178852
2021,Asia,178932
2021,Asia,179036
2021,Asia,179120
2021,Asia,179186
2021,Asia,179281
2021,Asia,179338
2021,Asia,179429
2021,Asia,179492
2021,Asia,179583
2021,Asia,179681
2021,Asia,179775
2021,Asia,179845
2021,Asia,179913
2021,Asia,180006
2021,Asia,180109
2021,Asia,180223
2021,Asia,180348
2021,Asia,180467
2021,Asia,180563
2021,Asia,180629
2021,Asia,180741
2021,Asia,180865
2021,Asia,180989
2021,Asia,181105
2021,Asia,181186
2021,Asia,181259
2021,Asia,181327
2021,Asia,181499
2021,Asia,181499
2021,Asia,181590
2021,Asia,181668
2021,Asia,181764
2021,Asia,181830
2021,Asia,181882
2021,Asia,181936
2021,Asia,181982
2021,Asia,182090
2021,Asia,182197
2021,Asia,182267
2021,Asia,182341
2021,Asia,182425
2021,Asia,182528
2021,Asia,182605
2021,Asia,182667
2021,Asia,182727
2021,Asia,182780
2021,Asia,182833
2021,Asia,182884
2021,Asia,182953
2021,Asia,182996
2021,Asia,183066
2021,Asia,183140
2021,Asia,183207
2021,Asia,183248
2021,Asia,183285
2021,Asia,183351
2021,Asia,183404
2021,Asia,183460
2021,Asia,183510
2021,Asia,183573
2021,Asia,183615
2021,Asia,183649
2021,Asia,183712
2021,Asia,183744
2021,Asia,183810
2021,Asia,183863
2021,Asia,183931
2021,Asia,183965
2021,Asia,183991
2021,Asia,184027
2021,Asia,184055
2021,Asia,184094
2021,Asia,184123
2021,Asia,184163
2021,Asia,184195
2021,Asia,184218
2021,Asia,184269
2021,Asia,184356
2021,Asia,184356
2021,Asia,184439
2021,Asia,184439
2021,Asia,184506
2021,Asia,184506
2021,Asia,184552
2021,Asia,184592
2021,Asia,184633
2021,Asia,184689
2022,Asia,184748
2022,Asia,184786
2022,Asia,184827
2022,Asia,184879
2022,Asia,185031
2022,Asia,185237
2022,Asia,185484
2022,Asia,185677
2022,Asia,185867
2022,Asia,186065
2022,Asia,186878
2022,Asia,187620
2022,Asia,187620
2022,Asia,188206
2022,Asia,188813
2022,Asia,189687
2022,Asia,190468
2022,Asia,191288
2022,Asia,192158
2022,Asia,193028
2022,Asia,193816
2022,Asia,194607
2022,Asia,195394
2022,Asia,195820
2022,Asia,196232
2022,Asia,196602
2022,Asia,197081
2022,Asia,197437
2022,Asia,197437
2022,Asia,198111
2022,Asia,198316
2022,Asia,198518
2022,Asia,198719
2022,Asia,199164
2022,Asia,199164
2022,Asia,199326
2022,Asia,199436
2022,Asia,199519
2022,Asia,199617
2022,Asia,199714
2022,Asia,199821
2022,Asia,199890
2022,Asia,200020
2022,Asia,200066
2022,Asia,200066
2022,Asia,200121
2022,Asia,200175
2022,Asia,200214
2022,Asia,200287
2022,Asia,200287
2022,Asia,200322
2022,Asia,200337
2022,Asia,200368
2022,Asia,200388
2022,Asia,200402
2022,Asia,200427
2022,Asia,200458
2022,Asia,200500
2022,Asia,200527
2022,Asia,200527
2022,Asia,200556
2022,Asia,200599
2022,Asia,200599
2022,Asia,200615
2022,Asia,200641
2022,Asia,200641
2022,Asia,200658
2022,Asia,200671
2022,Asia,200707
2022,Asia,200707
2022,Asia,200720
2020,Asia,2
2020,Asia,3
2020,Asia,6
2020,Asia,6
2020,Asia,8
2020,Asia,8
2020,Asia,8
2020,Asia,9
2020,Asia,10
2020,Asia,10
2020,Asia,10
2020,Asia,10
2020,Asia,11
2020,Asia,12
2020,Asia,14
2020,Asia,15
2020,Asia,16
2020,Asia,16
2020,Asia,18
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,19
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,20
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,22
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,23
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,24
2020,Asia,25
2020,Asia,25
2020,Asia,25
2020,Asia,25
2020,Asia,25
2020,Asia,25
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,39
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2020,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,41
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,44
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,45
2021,Asia,47
2021,Asia,47
2021,Asia,47
2021,Asia,47
2021,Asia,47
2021,Asia,47
2021,Asia,48
2021,Asia,48
2021,Asia,48
2021,Asia,48
2021,Asia,48
2021,Asia,48
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,49
2021,Asia,51
2021,Asia,52
2021,Asia,52
2021,Asia,53
2021,Asia,53
2021,Asia,54
2021,Asia,58
2021,Asia,58
2021,Asia,58
2021,Asia,60
2021,Asia,88
2021,Asia,94
2021,Asia,159
2021,Asia,247
2021,Asia,323
2021,Asia,436
2021,Asia,511
2021,Asia,604
2021,Asia,672
2021,Asia,757
2021,Asia,821
2021,Asia,933
2021,Asia,966
2021,Asia,1026
2021,Asia,1072
2021,Asia,1177
2021,Asia,1205
2021,Asia,1233
2021,Asia,1302
2021,Asia,1327
2021,Asia,1362
2021,Asia,1417
2021,Asia,1482
2021,Asia,1498
2021,Asia,1570
2021,Asia,1591
2021,Asia,1638
2021,Asia,1687
2021,Asia,1737
2021,Asia,1751
2021,Asia,1763
2021,Asia,1782
2021,Asia,1801
2021,Asia,1822
2021,Asia,1878
2021,Asia,1883
2021,Asia,1895
2021,Asia,1905
2021,Asia,1908
2021,Asia,1911
2021,Asia,1912
2021,Asia,1929
2021,Asia,1934
2021,Asia,1943
2021,Asia,1952
2021,Asia,1957
2021,Asia,1963
2021,Asia,1968
2021,Asia,1970
2021,Asia,1971
2021,Asia,1975
2021,Asia,1979
2021,Asia,1990
2021,Asia,1996
2021,Asia,2010
2021,Asia,2025
2021,Asia,2033
2021,Asia,2034
2021,Asia,2047
2021,Asia,2050
2021,Asia,2053
2021,Asia,2054
2021,Asia,2067
2021,Asia,2076
2021,Asia,2080
2021,Asia,2094
2021,Asia,2100
2021,Asia,2110
2021,Asia,2110
2021,Asia,2110
2021,Asia,2121
2021,Asia,2144
2021,Asia,2176
2021,Asia,2213
2021,Asia,2244
2021,Asia,2300
2021,Asia,2356
2021,Asia,2400
2021,Asia,2469
2021,Asia,2537
2021,Asia,2630
2021,Asia,2719
2021,Asia,2825
2021,Asia,2901
2021,Asia,2976
2021,Asia,3092
2021,Asia,3187
2021,Asia,3295
2021,Asia,3426
2021,Asia,3540
2021,Asia,3710
2021,Asia,3863
2021,Asia,4119
2021,Asia,4342
2021,Asia,4620
2021,Asia,4762
2021,Asia,4985
2021,Asia,5154
2021,Asia,5434
2021,Asia,5675
2021,Asia,5919
2021,Asia,6299
2021,Asia,6566
2021,Asia,6765
2021,Asia,7015
2021,Asia,7305
2021,Asia,7511
2021,Asia,7778
2021,Asia,7778
2021,Asia,8392
2021,Asia,8561
2021,Asia,8876
2021,Asia,9161
2021,Asia,9363
2021,Asia,9668
2021,Asia,9894
2021,Asia,10092
2021,Asia,10441
2021,Asia,10648
2021,Asia,11029
2021,Asia,11313
2021,Asia,11753
2021,Asia,12164
2021,Asia,12469
2021,Asia,12621
2021,Asia,12957
2021,Asia,13909
2021,Asia,14104
2021,Asia,14351
2021,Asia,14466
2021,Asia,14641
2021,Asia,14816
2021,Asia,15015
2021,Asia,15289
2021,Asia,15459
2021,Asia,15605
2021,Asia,15761
2021,Asia,15933
2021,Asia,16058
2021,Asia,16365
2021,Asia,16576
2021,Asia,16742
2021,Asia,16936
2021,Asia,17140
2021,Asia,17357
2021,Asia,17555
2021,Asia,17682
2021,Asia,17905
2021,Asia,18059
2021,Asia,18347
2021,Asia,18814
2021,Asia,19185
2021,Asia,19399
2021,Asia,19730
2021,Asia,19952
2021,Asia,20646
2021,Asia,21080
2021,Asia,21527
2021,Asia,21819
2021,Asia,22441
2021,Asia,22941
2021,Asia,23488
2021,Asia,23846
2021,Asia,24310
2021,Asia,24916
2021,Asia,25217
2021,Asia,25524
2021,Asia,25987
2021,Asia,26462
2021,Asia,26876
2021,Asia,27607
2021,Asia,27607
2021,Asia,28540
2021,Asia,28849
2021,Asia,29398
2021,Asia,29964
2021,Asia,30615
2021,Asia,31188
2021,Asia,31736
2021,Asia,32029
2021,Asia,32314
2021,Asia,32971
2021,Asia,33606
2021,Asia,33998
2021,Asia,34518
2021,Asia,34985
2021,Asia,35633
2021,Asia,36248
2021,Asia,37018
2021,Asia,37751
2021,Asia,38281
2021,Asia,38728
2021,Asia,39586
2021,Asia,40271
2021,Asia,40956
2021,Asia,41829
2021,Asia,42891
2021,Asia,44061
2021,Asia,45020
2021,Asia,45980
2021,Asia,47056
2021,Asia,47842
2021,Asia,48892
2021,Asia,50031
2021,Asia,50977
2021,Asia,52175
2021,Asia,53207
2021,Asia,54192
2021,Asia,55018
2021,Asia,56324
2021,Asia,57397
2021,Asia,58798
2021,Asia,59895
2021,Asia,61239
2021,Asia,62160
2021,Asia,63159
2021,Asia,64482
2021,Asia,65818
2021,Asia,67322
2021,Asia,68832
2021,Asia,70323
2021,Asia,71518
2021,Asia,72447
2021,Asia,73738
2021,Asia,75163
2021,Asia,76496
2021,Asia,77500
2021,Asia,78469
2021,Asia,79833
2021,Asia,80722
2021,Asia,82082
2021,Asia,83291
2021,Asia,84503
2021,Asia,86148
2021,Asia,88046
2021,Asia,89320
2021,Asia,90458
2021,Asia,91816
2021,Asia,93061
2021,Asia,94554
2021,Asia,96256
2021,Asia,97505
2021,Asia,98572
2021,Asia,99396
2021,Asia,100524
2021,Asia,101865
2021,Asia,101865
2021,Asia,104373
2021,Asia,105380
2021,Asia,106231
2021,Asia,106778
2021,Asia,107740
2021,Asia,108782
2021,Asia,110054
2021,Asia,111060
2022,Asia,112083
2022,Asia,112767
2022,Asia,113432
2022,Asia,113951
2022,Asia,114787
2022,Asia,114787
2022,Asia,116890
2022,Asia,117956
2022,Asia,118880
2022,Asia,119521
2022,Asia,120520
2022,Asia,121436
2022,Asia,122241
2022,Asia,123293
2022,Asia,124193
2022,Asia,124731
2022,Asia,125333
2022,Asia,126066
2022,Asia,127347
2022,Asia,128248
2022,Asia,128924
2022,Asia,129536
2022,Asia,129953
2022,Asia,130293
2022,Asia,130853
2022,Asia,131432
2022,Asia,132130
2022,Asia,132681
2022,Asia,133218
2022,Asia,133524
2022,Asia,133853
2022,Asia,134438
2022,Asia,134901
2022,Asia,135301
2022,Asia,135660
2022,Asia,136148
2022,Asia,136438
2022,Asia,136720
2022,Asia,137103
2022,Asia,137557
2022,Asia,138007
2022,Asia,138431
2022,Asia,138765
2022,Asia,139028
2022,Asia,139244
2022,Asia,139685
2022,Asia,140030
2022,Asia,140353
2022,Asia,140604
2022,Asia,140889
2022,Asia,141083
2022,Asia,141301
2022,Asia,141441
2022,Asia,141694
2022,Asia,141933
2022,Asia,142237
2022,Asia,142474
2022,Asia,142609
2022,Asia,142743
2022,Asia,142967
2022,Asia,143240
2022,Asia,143486
2022,Asia,143710
2022,Asia,143969
2022,Asia,144155
2022,Asia,144320
2022,Asia,144551
2022,Asia,144759
2022,Asia,145094
2022,Asia,145507
2022,Asia,145934
2020,Europe,
2020,Europe,
2020,Europe,
2020,Europe,
2020,Europe,
2020,Europe,1
2020,Europe,1
2020,Europe,1
2020,Europe,1
2020,Europe,1
2020,Europe,1
2020,Europe,2
2020,Europe,6
2020,Europe,8
2020,Europe,10
2020,Europe,10
2020,Europe,17
2020,Europe,26
2020,Europe,30
2020,Europe,34
2020,Europe,49
2020,Europe,71
2020,Europe,86
2020,Europe,111
2020,Europe,124
2020,Europe,139
2020,Europe,180
2020,Europe,197
2020,Europe,221
2020,Europe,244
2020,Europe,280
2020,Europe,305
2020,Europe,347
2020,Europe,376
2020,Europe,398
2020,Europe,446
2020,Europe,458
2020,Europe,493
2020,Europe,509
2020,Europe,533
2020,Europe,542
2020,Europe,548
2020,Europe,577
2020,Europe,589
2020,Europe,612
2020,Europe,630
2020,Europe,651
2020,Europe,655
2020,Europe,657
2020,Europe,666
2020,Europe,675
2020,Europe,682
2020,Europe,712
2020,Europe,727
2020,Europe,739
2020,Europe,748
2020,Europe,761
2020,Europe,778
2020,Europe,784
2020,Europe,804
2020,Europe,812
2020,Europe,818
2020,Europe,836
2020,Europe,849
2020,Europe,858
2020,Europe,870
2020,Europe,871
2020,Europe,879
2020,Europe,896
2020,Europe,896
2020,Europe,900
2020,Europe,909
2020,Europe,928
2020,Europe,930
2020,Europe,939
2020,Europe,946
2020,Europe,950
2020,Europe,951
2020,Europe,962
2020,Europe,970
2020,Europe,997
2020,Europe,1008
2020,Europe,1009
2020,Europe,1012
2020,Europe,1016
2020,Europe,1025
2020,Europe,1030
2020,Europe,1046
2020,Europe,1047
2020,Europe,1049
2020,Europe,1053
2020,Europe,1057
2020,Europe,1061
2020,Europe,1064
2020,Europe,1065
2020,Europe,1066
2020,Europe,1066
2020,Europe,1071
2020,Europe,1079
2020,Europe,1082
2020,Europe,1085
2020,Europe,1086
2020,Europe,1088
2020,Europe,1088
2020,Europe,1089
2020,Europe,1092
2020,Europe,1094
2020,Europe,1096
2020,Europe,1097
2020,Europe,1097
2020,Europe,1097
2020,Europe,1098
2020,Europe,1104
2020,Europe,1108
2020,Europe,1110
2020,Europe,1111
2020,Europe,1111
2020,Europe,1111
2020,Europe,1111
2020,Europe,1111
2020,Europe,1111
2020,Europe,1112
2020,Europe,1115
2020,Europe,1116
2020,Europe,1117
2020,Europe,1118
2020,Europe,1121
2020,Europe,1122
2020,Europe,1122
2020,Europe,1123
2020,Europe,1124
2020,Europe,1127
2020,Europe,1134
2020,Europe,1141
2020,Europe,1154
2020,Europe,1165
2020,Europe,1173
2020,Europe,1173
2020,Europe,1174
2020,Europe,1174
2020,Europe,1178
2020,Europe,1179
2020,Europe,1185
2020,Europe,1189
2020,Europe,1192
2020,Europe,1192
2020,Europe,1193
2020,Europe,1197
2020,Europe,1203
2020,Europe,1205
2020,Europe,1206
2020,Europe,1219
2020,Europe,1219
2020,Europe,1220
2020,Europe,1224
2020,Europe,1228
2020,Europe,1231
2020,Europe,1238
2020,Europe,1243
2020,Europe,1246
2020,Europe,1249
2020,Europe,1257
2020,Europe,1275
2020,Europe,1281
2020,Europe,1288
2020,Europe,1290
2020,Europe,1290
2020,Europe,1293
2020,Europe,1303
2020,Europe,1307
2020,Europe,1308
2020,Europe,1315
2020,Europe,1322
2020,Europe,1323
2020,Europe,1323
2020,Europe,1326
2020,Europe,1327
2020,Europe,1330
2020,Europe,1333
2020,Europe,1337
2020,Europe,1337
2020,Europe,1342
2020,Europe,1360
2020,Europe,1366
2020,Europe,1375
2020,Europe,1381
2020,Europe,1393
2020,Europe,1396
2020,Europe,1404
2020,Europe,1406
2020,Europe,1410
2020,Europe,1416
2020,Europe,1425
2020,Europe,1428
2020,Europe,1429
2020,Europe,1432
2020,Europe,1443
2020,Europe,1448
2020,Europe,1459
2020,Europe,1464
2020,Europe,1474
2020,Europe,1477
2020,Europe,1482
2020,Europe,1486
2020,Europe,1494
2020,Europe,1498
2020,Europe,1515
2020,Europe,1525
2020,Europe,1526
2020,Europe,1560
2020,Europe,1572
2020,Europe,1594
2020,Europe,1625
2020,Europe,1654
2020,Europe,1676
2020,Europe,1697
2020,Europe,1729
2020,Europe,1824
2020,Europe,1868
2020,Europe,1945
2020,Europe,2019
2020,Europe,2086
2020,Europe,2126
2020,Europe,2194
2020,Europe,2261
2020,Europe,2370
2020,Europe,2507
2020,Europe,2596
2020,Europe,2670
2020,Europe,2765
2020,Europe,2840
2020,Europe,2942
2020,Europe,3056
2020,Europe,3204
2020,Europe,3392
2020,Europe,3450
2020,Europe,3494
2020,Europe,3609
2020,Europe,3797
2020,Europe,3958
2020,Europe,4208
2020,Europe,4467
2020,Europe,4678
2020,Europe,4757
2020,Europe,4893
2020,Europe,5144
2020,Europe,5395
2020,Europe,5679
2020,Europe,5894
2020,Europe,6136
2020,Europe,6268
2020,Europe,6439
2020,Europe,6752
2020,Europe,7119
2020,Europe,7476
2020,Europe,7880
2020,Europe,8095
2020,Europe,8187
2020,Europe,8395
2020,Europe,8848
2020,Europe,9381
2020,Europe,9836
2020,Europe,10231
2020,Europe,10547
2020,Europe,10636
2020,Europe,10914
2020,Europe,11356
2020,Europe,11722
2020,Europe,12102
2020,Europe,12744
2020,Europe,13120
2020,Europe,13236
2020,Europe,13693
2020,Europe,14273
2020,Europe,15171
2020,Europe,15808
2020,Europe,16561
2020,Europe,16975
2020,Europe,17075
2020,Europe,17687
2020,Europe,18377
2020,Europe,19307
2020,Europe,19993
2020,Europe,20787
2020,Europe,21313
2020,Europe,21520
2020,Europe,22104
2020,Europe,22816
2020,Europe,23706
2020,Europe,24386
2020,Europe,25046
